track_name,track_id,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Tear Jerker - Ookay Remix,6BUWFl3XWHGhVOsaJiqcwS,Cyclops,Tear Jerker (Remixes),0.771,0.899,11,-5.563,1,0.121,0.0304,0.088,0.101,0.16,140.069
Tear Jerker - Daeya Remix,5E2ZcV5CarchM6yuVuhZ9N,Cyclops,Tear Jerker (Daeya Remix),0.731,0.925,7,-1.505,0,0.0427,0.0455,0.135,0.125,0.0938,129.986
Tear Jerker - msft Remix,2K2gvwBoJLzgzfzgxteoN2,Cyclops,Tear Jerker (Remixes),0.801,0.668,9,-3.647,1,0.046,0.0428,0.454,0.103,0.0399,134.04
Tear Jerker - Hamro Remix,0T6aIi1exo3zZOqNO5ev29,Cyclops,Tear Jerker (Remixes),0.525,0.972,2,-1.923,1,0.225,0.0485,0.668,0.135,0.326,144.936
Hold Me,6KAMjA3lBCxudH5zugZhuX,Cyclops,Hold Me,0.652,0.935,6,-1.914,0,0.0781,0.00372,0.605,0.369,0.366,112.266
Naked Eye,1vA3FEqBznit3U5m8Po5Gq,Cyclops,Subsidia Dusk: Vol. 6,0.831,0.633,9,-1.261,1,0.183,0.0342,0.0226,0.112,0.107,72.497
Merlin,6hfxZDNv468thDqKqucgOv,Cyclops,Merlin,0.875,0.727,9,-6.9,1,0.12,0.000262,0.772,0.756,0.471,75.154
Jelly,3LqfMOkYEZrsMJX7Rg5Uyv,Cyclops,Chain Reaction EP,0.55,0.847,10,-4.441,0,0.232,0.00034,0.199,0.0908,0.127,76.648
Hellspawn,2JLq1IIiDFauSTIPln8j7h,Cyclops,Hellspawn EP,0.471,0.769,2,-3.401,1,0.0406,0.0156,0.267,0.511,0.034,75.119
Game Over,7zPoIpj8bmukK6frkrQ7VH,Cyclops,Chain Reaction EP,0.53,0.967,11,-0.452,0,0.452,0.00928,0.000417,0.727,0.28,139.777
Brink,5WXmNQr3frT3Y6KuZmjv8z,Cyclops,Subsidia Night: Vol. 1,0.612,0.95,11,-2.517,1,0.331,0.00795,0.0116,0.894,0.557,144.62
Devil,5xxhrm4zHhXUZIQwTKgbnn,Cyclops,"Bassweight Records: Syndicate, Vol. 3",0.576,0.967,9,-0.314,1,0.235,0.00602,0.202,0.276,0.257,144.948
