track_name,track_id,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Nasty,6Rxa3iS3kpo9iTHg97Vxo3,Virtual Riot,Sensei,0.461,0.964,1,-3.275,1,0.223,0.00025,0.3,0.247,0.0558,112.586
while you were sleeping,30fHCb9NL28o5srqH7LBp1,Virtual Riot,hit me where it hurts x,0.759,0.954,8,-4.01,0,0.125,0.00126,0.764,0.138,0.22,150.024
Das Riddim,2YrZZsYXNu449o5UhiDDXF,Virtual Riot,Das Riddim,0.595,0.877,1,-3.616,1,0.166,0.113,0.0302,0.179,0.161,104.727
Lost It,2UzzLexdZFJeFK16PqgmV9,Virtual Riot,Still Kids - EP,0.591,0.779,8,-5.767,1,0.381,0.0941,5.14e-05,0.113,0.364,150.021
Stealing Fire,6aTN1V5VCHjn8q73XsXTCT,Virtual Riot,Stealing Fire,0.692,0.889,2,-4.297,1,0.116,0.0199,0.00989,0.115,0.378,128.043
Touhou Riddim - Subtronics Remix,3PFxc75RY3fsgt4KeHlcci,Virtual Riot,Simulation - The DLC,0.597,0.988,6,-1.494,1,0.587,0.041,0.0911,0.134,0.317,72.454
Basement Dwellers,586808josoG1wZM84nMv39,Virtual Riot,Basement Dwellers,0.681,0.905,1,-4.162,1,0.292,0.000785,0.00326,0.91,0.493,75.006
Save Yourself,29ZGAofuRXmVtvRnGDTIbc,Virtual Riot,Save Yourself EP,0.304,0.932,2,-3.383,1,0.087,0.00482,0.184,0.124,0.0924,155.062
Don't Worry,4E8CUYjA70vLhcgycLGNwt,Virtual Riot,Simulation,0.61,0.972,5,-2.833,0,0.145,0.0142,0.243,0.175,0.474,150.033
Reconnect,1bfd4Zzu6Dh7o6cRwMVNyS,Virtual Riot,Stealing Fire,0.263,0.949,6,-3.603,1,0.0781,0.0753,0.674,0.231,0.592,184.597
Pray For Riddim VIP,7eAsZXcKoXG2u4ONQslUb1,Virtual Riot,Head To Head Vol. 1,0.562,0.912,1,-1.978,1,0.236,0.00678,0.0298,0.175,0.148,112.679
